Period,Series_reference,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
2020.05,BDCM.SB1RP,13899,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2020.06,BDCM.SB1RP,13890,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2020.07,BDCM.SB1RP,13821,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2020.08,BDCM.SB1RP,13836,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2020.09,BDCM.SB1RP,13773,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2020.1,BDCM.SB1RP,13785,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2020.11,BDCM.SB1RP,13722,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2020.12,BDCM.SB1RP,13791,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2021.01,BDCM.SB1RP,13767,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2021.02,BDCM.SB1RP,13815,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2021.03,BDCM.SB1RP,13809,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2021.04,BDCM.SB1RP,13758,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2021.05,BDCM.SB1RP,13800,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2021.06,BDCM.SB1RP,13917,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2021.07,BDCM.SB1RP,13950,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2021.08,BDCM.SB1RP,14055,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2021.09,BDCM.SB1RP,14079,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2021.1,BDCM.SB1RP,14154,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2021.11,BDCM.SB1RP,14100,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2021.12,BDCM.SB1RP,14163,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2022.01,BDCM.SB1RP,14145,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2022.02,BDCM.SB1RP,14163,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2022.03,BDCM.SB1RP,14154,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2022.04,BDCM.SB1RP,14247,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2022.05,BDCM.SB1RP,14154,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2022.06,BDCM.SB1RP,14187,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2022.07,BDCM.SB1RP,14184,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2022.08,BDCM.SB1RP,14235,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2022.09,BDCM.SB1RP,14217,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2022.1,BDCM.SB1RP,14244,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2022.11,BDCM.SB1RP,14169,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2022.12,BDCM.SB1RP,14253,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2023.01,BDCM.SB1RP,14238,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2023.02,BDCM.SB1RP,14244,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2023.03,BDCM.SB1RP,14109,,F,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Southland,,,
2015.01,BDCM.SB1RY,192,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2015.02,BDCM.SB1RY,192,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2015.03,BDCM.SB1RY,192,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2015.04,BDCM.SB1RY,192,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2015.05,BDCM.SB1RY,189,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2015.06,BDCM.SB1RY,183,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2015.07,BDCM.SB1RY,186,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2015.08,BDCM.SB1RY,183,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2015.09,BDCM.SB1RY,183,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2015.1,BDCM.SB1RY,186,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2015.11,BDCM.SB1RY,183,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2015.12,BDCM.SB1RY,180,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2016.01,BDCM.SB1RY,180,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2016.02,BDCM.SB1RY,177,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2016.03,BDCM.SB1RY,177,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2016.04,BDCM.SB1RY,177,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2016.05,BDCM.SB1RY,180,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2016.06,BDCM.SB1RY,180,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2016.07,BDCM.SB1RY,183,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2016.08,BDCM.SB1RY,183,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2016.09,BDCM.SB1RY,180,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2016.1,BDCM.SB1RY,180,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2016.11,BDCM.SB1RY,180,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2016.12,BDCM.SB1RY,180,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2017.01,BDCM.SB1RY,177,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2017.02,BDCM.SB1RY,180,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2017.03,BDCM.SB1RY,183,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2017.04,BDCM.SB1RY,183,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2017.05,BDCM.SB1RY,180,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2017.06,BDCM.SB1RY,177,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2017.07,BDCM.SB1RY,177,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2017.08,BDCM.SB1RY,177,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2017.09,BDCM.SB1RY,174,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2017.1,BDCM.SB1RY,180,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2017.11,BDCM.SB1RY,180,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2017.12,BDCM.SB1RY,174,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2018.01,BDCM.SB1RY,174,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2018.02,BDCM.SB1RY,180,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2018.03,BDCM.SB1RY,183,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2018.04,BDCM.SB1RY,177,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2018.05,BDCM.SB1RY,174,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2018.06,BDCM.SB1RY,180,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2018.07,BDCM.SB1RY,180,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2018.08,BDCM.SB1RY,183,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2018.09,BDCM.SB1RY,183,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2018.1,BDCM.SB1RY,183,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2018.11,BDCM.SB1RY,183,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
2018.12,BDCM.SB1RY,186,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Area outside region,,,
